s,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
4500,1.5420514,1.6380546,1.574052467,1.6380546,1.50005,1.558051933,1.5720524,1.5720524,1.528050933,1.576052533,1.636054533,1.562052067,1.550051667,1.622054067,1.580052667,1.576052533,1.560052,1.616053867,1.582052733,1.642054733,1.574052467,1.590053,1.580052667,1.592053067,1.6140538,1.586052867,1.640054667,1.556051867,1.546051533,1.588052933,1.5720524,1.552051733,1.590053,1.562052067,1.622054067,1.580052667,1.5420514,1.576052533,1.6020534,1.532051067,1.5960532,1.616053867,1.646054867,1.556051867,1.636054533,1.618053933,1.616053867,1.6320544,1.592053067,1.6560552
4600,1.655272565,1.539833935,1.618097413,1.577009087,1.649402804,1.588748609,1.592661783,1.582878848,1.596574957,1.543747109,1.54961687,1.592661783,1.637663283,1.629836935,1.629836935,1.545703696,1.590705196,1.586792022,1.557443217,1.622010587,1.557443217,1.5750525,1.573095913,1.563312978,1.577009087,1.577009087,1.610271065,1.612227652,1.54961687,1.622010587,1.569182739,1.557443217,1.59461837,1.59461837,1.571139326,1.5750525,1.573095913,1.565269565,1.623967174,1.565269565,1.539833935,1.629836935,1.618097413,1.578965674,1.559399804,1.588748609,1.655272565,1.559399804,1.606357891,1.520268065
4700,1.625798872,1.585584766,1.614309128,1.616224085,1.598989468,1.625798872,1.591329638,1.658353149,1.593244596,1.587499723,1.554945447,1.62771383,1.608564255,1.589414681,1.587499723,1.579839894,1.598989468,1.610479213,1.662183064,1.577924936,1.610479213,1.518561255,1.633458702,1.641118532,1.556860404,1.587499723,1.566435191,1.618139043,1.602819383,1.61239417,1.570265106,1.505156553,1.597074511,1.583669809,1.593244596,1.623883915,1.660268106,1.646863404,1.643033489,1.526221085,1.554945447,1.618139043,1.577924936,1.570265106,1.533880915,1.614309128,1.535795872,1.641118532,1.579839894,1.597074511
4800,1.646304875,1.663180437,1.571302375,1.620054,1.5450515,1.6050535,1.616303875,1.578802625,1.595678188,1.5750525,1.58255275,1.648179938,1.62755425,1.595678188,1.590053,1.541301375,1.59755325,1.590053,1.595678188,1.610678687,1.629429313,1.601303375,1.58255275,1.576927562,1.573177438,1.64255475,1.578802625,1.636929563,1.580677688,1.601303375,1.663180437,1.543176437,1.584427813,1.539426313,1.62755425,1.539426313,1.650055,1.513175438,1.593803125,1.560052,1.5750525,1.595678188,1.5450515,1.608803625,1.62755425,1.606928563,1.620054,1.599428312,1.530051,1.603178438
4900,1.590665265,1.598012449,1.581481286,1.577807694,1.601686041,1.53923498,1.574134102,1.598012449,1.57046051,1.607196429,1.596175653,1.575970898,1.625564388,1.581481286,1.616380408,1.601686041,1.605359633,1.537398184,1.530051,1.621890796,1.535561388,1.620054,1.555766143,1.559439735,1.583318082,1.583318082,1.585154878,1.585154878,1.658626714,1.57964449,1.675157878,1.599849245,1.636585163,1.598012449,1.607196429,1.631074776,1.599849245,1.605359633,1.592502061,1.675157878,1.623727592,1.645769143,1.559439735,1.588828469,1.550255755,1.598012449,1.57046051,1.603522837,1.614543612,1.577807694
5000,1.59845328,1.55165172,1.6290543,1.5480516,1.58225274,1.54265142,1.57865262,1.62185406,1.58765292,1.5840528,1.52825094,1.530051,1.61285376,1.5750525,1.6110537,1.55885196,1.6290543,1.5390513,1.6020534,1.58045268,1.54985166,1.63265442,1.59845328,1.56065202,1.58945298,1.5930531,1.57865262,1.56785226,1.58945298,1.61645388,1.55165172,1.62185406,1.59125304,1.58585286,1.59485316,1.62725424,1.60925364,1.53185106,1.5390513,1.55885196,1.5840528,1.65065502,1.65245508,1.57865262,1.60925364,1.56425214,1.57145238,1.620054,1.62365412,1.5660522
5100,1.526521471,1.632407353,1.616524471,1.612994941,1.581229176,1.602406353,1.612994941,1.620054,1.581229176,1.595347294,1.630642588,1.556522471,1.600641588,1.612994941,1.607700647,1.605935882,1.605935882,1.597112059,1.584758706,1.605935882,1.627113059,1.512403353,1.623583529,1.581229176,1.628877824,1.551228176,1.614759706,1.591817765,1.588288235,1.623583529,1.607700647,1.591817765,1.558287235,1.632407353,1.602406353,1.600641588,1.602406353,1.620054,1.637701647,1.611230176,1.537110059,1.568875824,1.582993941,1.627113059,1.561816765,1.556522471,1.552992941,1.618289235,1.630642588,1.572405353
5200,1.554282577,1.578514154,1.562936712,1.609669038,1.587168288,1.614861519,1.620054,1.533512654,1.581975808,1.616592346,1.576783327,1.550820923,1.569860019,1.578514154,1.556013404,1.604476558,1.557744231,1.620054,1.569860019,1.55255175,1.526589346,1.573321673,1.594091596,1.583706635,1.599284077,1.613130692,1.601014904,1.511011904,1.594091596,1.581975808,1.633900615,1.602745731,1.568129192,1.580244981,1.599284077,1.621784827,1.561205885,1.5750525,1.614861519,1.566398365,1.561205885,1.590629942,1.621784827,1.611399865,1.599284077,1.533512654,1.604476558,1.55255175,1.569860019,1.646016404
5300,1.582694264,1.604770472,1.557221717,1.574203415,1.604770472,1.579297925,1.604770472,1.611563151,1.604770472,1.604770472,1.543636358,1.580996094,1.626846679,1.61835583,1.565712566,1.52835283,1.574203415,1.586090604,1.587788774,1.611563151,1.613261321,1.643828377,1.530051,1.558919887,1.570807075,1.601374132,1.587788774,1.582694264,1.540240019,1.638733868,1.62345034,1.596279623,1.580996094,1.601374132,1.62175217,1.654017396,1.579297925,1.640432038,1.582694264,1.597977792,1.625148509,1.594581453,1.562316226,1.625148509,1.584392434,1.657413736,1.592883283,1.61665766,1.586090604,1.523258321
5400,1.590053,1.586719556,1.551718389,1.610053667,1.591719722,1.563385444,1.643388111,1.570052333,1.638387944,1.623387444,1.598386611,1.536717889,1.621720722,1.568385611,1.645054833,1.611720389,1.640054667,1.531717722,1.561718722,1.595053167,1.620054,1.563385444,1.590053,1.578385944,1.580052667,1.600053333,1.615053833,1.5750525,1.650055,1.608386944,1.663388778,1.630054333,1.628387611,1.535051167,1.581719389,1.590053,1.610053667,1.586719556,1.581719389,1.638387944,1.576719222,1.580052667,1.625054167,1.585052833,1.561718722,1.6050535,1.601720056,1.586719556,1.568385611,1.593386444
5500,1.587325636,1.626599673,1.538233091,1.582416382,1.597144145,1.641327436,1.556233691,1.580779964,1.569325036,1.5660522,1.634781764,1.606962655,1.616781164,1.646236691,1.579143545,1.618417582,1.567688618,1.552960855,1.574234291,1.582416382,1.606962655,1.5660522,1.588962055,1.593871309,1.621690418,1.587325636,1.582416382,1.531687418,1.605326236,1.651145945,1.615144745,1.543142345,1.590598473,1.546415182,1.641327436,1.5660522,1.623326836,1.579143545,1.5660522,1.538233091,1.606962655,1.572597873,1.618417582,1.6020534,1.5840528,1.623326836,1.592234891,1.549688018,1.631508927,1.659328036
5600,1.628089982,1.620054,1.610410821,1.555766143,1.560587732,1.483442304,1.539694179,1.567016518,1.602374839,1.603982036,1.612018018,1.586302875,1.628089982,1.586302875,1.576659696,1.616839607,1.626482786,1.568623714,1.599160446,1.571838107,1.610410821,1.605589232,1.587910071,1.584695679,1.626482786,1.616839607,1.502728661,1.599160446,1.599160446,1.557373339,1.578266893,1.631304375,1.636125964,1.607196429,1.645769143,1.615232411,1.568623714,1.496299875,1.610410821,1.586302875,1.608803625,1.605589232,1.547730161,1.605589232,1.631304375,1.602374839,1.64255475,1.612018018,1.562194929,1.55255175
5700,1.653213,1.579,1.569526,1.599527,1.604264,1.536367,1.601106,1.550578,1.51584,1.588474,1.601106,1.604264,1.637423,1.579,1.575842,1.665845,1.604264,1.643739,1.569526,1.620054,1.635844,1.609001,1.640581,1.572684,1.593211,1.599527,1.577421,1.582158,1.582158,1.605843,1.577421,1.556894,1.609001,1.59479,1.582158,1.526893,1.583737,1.580579,1.650055,1.567947,1.575842,1.613738,1.59479,1.574263,1.586895,1.567947,1.612159,1.623212,1.493734,1.59479
5800,1.584363155,1.585914931,1.581259603,1.623157552,1.595225586,1.643330638,1.542465207,1.613846897,1.592122034,1.616950448,1.624709328,1.539361655,1.613846897,1.55643119,1.60143269,1.587466707,1.627812879,1.547120534,1.536258103,1.5750525,1.610743345,1.60143269,1.571948948,1.587466707,1.584363155,1.573500724,1.606088017,1.567293621,1.525395672,1.557982966,1.519188569,1.534706328,1.641778862,1.613846897,1.59367381,1.637123534,1.547120534,1.623157552,1.610743345,1.640227086,1.54867231,1.578156052,1.516085017,1.567293621,1.562638293,1.576604276,1.616950448,1.573500724,1.547120534,1.592122034
5900,1.577340712,1.578866186,1.597171881,1.571238814,1.551407644,1.569713339,1.591069983,1.633783271,1.629206847,1.574289763,1.571238814,1.586493559,1.598697356,1.568187864,1.545305746,1.586493559,1.591069983,1.578866186,1.560560492,1.600222831,1.575815237,1.650563492,1.597171881,1.584968085,1.58344261,1.615477576,1.543780271,1.562085966,1.581917136,1.626155898,1.577340712,1.604799254,1.580391661,1.580391661,1.621579475,1.610901153,1.591069983,1.565136915,1.613952102,1.514796254,1.618528525,1.578866186,1.560560492,1.527000051,1.563611441,1.578866186,1.60327378,1.542254797,1.613952102,1.639885169
6000,1.62455415,1.55855195,1.5870529,1.55855195,1.5390513,1.6320544,1.6230541,1.5930531,1.59455315,1.6230541,1.5990533,1.5960532,1.60055335,1.61555385,1.6560552,1.5990533,1.60055335,1.57355245,1.5270509,1.6110537,1.57055235,1.60655355,1.57355245,1.6470549,1.59155305,1.62455415,1.61855395,1.60055335,1.5930531,1.59155305,1.54355145,1.59155305,1.57955265,1.6350545,1.5240508,1.6470549,1.6350545,1.59155305,1.5690523,1.66055535,1.5960532,1.6320544,1.5720524,1.58255275,1.5720524,1.57655255,1.62455415,1.5690523,1.6110537,1.5960532
6100,1.584642984,1.599397574,1.561035639,1.614152164,1.625955836,1.609725787,1.561035639,1.655465016,1.540379213,1.614152164,1.618578541,1.623004918,1.592020279,1.578741148,1.59054482,1.602348492,1.581692066,1.620054,1.568412934,1.611201246,1.624480377,1.580216607,1.589069361,1.586118443,1.55956018,1.571363852,1.57431477,1.614152164,1.566937475,1.566937475,1.620054,1.686449656,1.584642984,1.522673705,1.600873033,1.594971197,1.596446656,1.571363852,1.621529459,1.633333131,1.563986557,1.596446656,1.586118443,1.572839311,1.580216607,1.543330131,1.625955836,1.553658344,1.594971197,1.568412934
6200,1.572149177,1.58666579,1.596827419,1.573600839,1.606989048,1.637473935,1.592472435,1.589569113,1.564890871,1.576504161,1.566342532,1.615699016,1.534405984,1.634570613,1.593924097,1.573600839,1.560535887,1.543115952,1.593924097,1.589569113,1.58666579,1.532954323,1.525696016,1.561987548,1.580859145,1.630215629,1.612795694,1.606989048,1.592472435,1.559084226,1.559084226,1.559084226,1.585214129,1.576504161,1.637473935,1.58666579,1.621505661,1.557632565,1.627312306,1.621505661,1.606989048,1.548922597,1.612795694,1.601182403,1.611344032,1.602634065,1.612795694,1.531502661,1.614247355,1.60844071
6300,1.590053,1.561480619,1.578624048,1.577195429,1.550051667,1.63434019,1.63576881,1.610053667,1.628625714,1.591481619,1.552908905,1.587195762,1.60433919,1.598624714,1.63576881,1.570052333,1.600053333,1.602910571,1.570052333,1.584338524,1.630054333,1.558623381,1.592910238,1.612910905,1.564337857,1.584338524,1.594338857,1.621482619,1.54433719,1.598624714,1.560052,1.60433919,1.620054,1.588624381,1.578624048,1.627197095,1.564337857,1.592910238,1.621482619,1.582909905,1.564337857,1.57576681,1.594338857,1.57576681,1.555766143,1.584338524,1.558623381,1.557194762,1.597196095,1.567195095
6400,1.577865094,1.600365844,1.622866594,1.624272891,1.535676187,1.556770641,1.608803625,1.610209922,1.604584734,1.605991031,1.537082484,1.589115469,1.551145453,1.607397328,1.570833609,1.551145453,1.580677688,1.617241406,1.562395828,1.624272891,1.531457297,1.583490281,1.615835109,1.584896578,1.622866594,1.598959547,1.560989531,1.614428813,1.559583234,1.584896578,1.631304375,1.576458797,1.631304375,1.55255175,1.600365844,1.659430312,1.622866594,1.638335859,1.607397328,1.587709172,1.568021016,1.593334359,1.556770641,1.594740656,1.572239906,1.59755325,1.570833609,1.560989531,1.544113969,1.605991031
6500,1.600668738,1.543897615,1.589591446,1.608976708,1.575744831,1.556359569,1.614515354,1.599284077,1.559128892,1.581283477,1.599284077,1.570206185,1.564667538,1.624207985,1.5840528,1.585437462,1.599284077,1.564667538,1.578514154,1.633900615,1.592360769,1.578514154,1.6020534,1.629746631,1.6380546,1.578514154,1.600668738,1.595130092,1.595130092,1.626977308,1.589591446,1.589591446,1.553590246,1.680979108,1.603438062,1.599284077,1.550820923,1.588206785,1.600668738,1.6020534,1.633900615,1.611746031,1.622823323,1.597899415,1.5840528,1.643593246,1.592360769,1.603438062,1.579898815,1.567436862
6600,1.613235591,1.551869909,1.555960955,1.592780364,1.609144545,1.579143545,1.590053,1.621417682,1.561415682,1.565506727,1.643236591,1.6050535,1.613235591,1.594144045,1.591416682,1.600962455,1.561415682,1.603689818,1.603689818,1.568234091,1.607780864,1.602326136,1.562779364,1.592780364,1.583234591,1.590053,1.565506727,1.628236091,1.658237091,1.622781364,1.555960955,1.640509227,1.618690318,1.590053,1.5750525,1.594144045,1.629599773,1.6350545,1.564143045,1.621417682,1.577779864,1.637781864,1.629599773,1.579143545,1.647327636,1.576416182,1.615962955,1.596871409,1.570961455,1.600962455
6700,1.587814119,1.573037507,1.60393406,1.607964045,1.593187433,1.61199403,1.526021015,1.593187433,1.571694179,1.548857597,1.606620716,1.609307373,1.582440806,1.552887582,1.574380836,1.630800627,1.577067493,1.614680687,1.594530761,1.579754149,1.616024015,1.601247403,1.599904075,1.583784134,1.617367343,1.602590731,1.601247403,1.563634209,1.578410821,1.59587409,1.601247403,1.60393406,1.499154448,1.543484284,1.590500776,1.597217418,1.569007522,1.542140955,1.581097478,1.60393406,1.597217418,1.61199403,1.575724164,1.573037507,1.607964045,1.606620716,1.613337358,1.591844104,1.560947552,1.589157448
6800,1.551228176,1.545933882,1.606818265,1.600200397,1.629319015,1.567111059,1.584317515,1.608141838,1.605494691,1.592258956,1.606818265,1.612112559,1.624024721,1.561816765,1.586964662,1.601523971,1.586964662,1.637260456,1.573728926,1.604171118,1.593582529,1.556522471,1.571081779,1.540639588,1.650496191,1.613436132,1.643878324,1.579023221,1.557846044,1.572405353,1.581670368,1.565787485,1.563140338,1.532698147,1.621377574,1.549904603,1.585641088,1.602847544,1.593582529,1.613436132,1.568434632,1.59755325,1.569758206,1.579023221,1.573728926,1.624024721,1.647849044,1.588288235,1.548581029,1.59755325
6900,1.566573957,1.587444217,1.595270565,1.593966174,1.580922261,1.626575957,1.605705696,1.569182739,1.553530043,1.57048713,1.584835435,1.552225652,1.614836435,1.548312478,1.574400304,1.548312478,1.544399304,1.593966174,1.558747609,1.593966174,1.620054,1.607010087,1.550921261,1.63961987,1.543094913,1.530051,1.552225652,1.605705696,1.60961887,1.558747609,1.569182739,1.584835435,1.588748609,1.593966174,1.597879348,1.562660783,1.617445217,1.565269565,1.647446217,1.604401304,1.518311478,1.642228652,1.596574957,1.608314478,1.561356391,1.562660783,1.545703696,1.601792522,1.607010087,1.626575957
7000,1.632911571,1.595624614,1.594338857,1.586624314,1.604624914,1.578909771,1.5930531,1.5840528,1.562194929,1.577624014,1.596910371,1.544194329,1.5750525,1.527479486,1.5660522,1.578909771,1.672770043,1.598196129,1.589195829,1.6110537,1.587910071,1.554480386,1.535194029,1.626482786,1.6020534,1.571195229,1.640626114,1.653483686,1.6290543,1.571195229,1.5930531,1.603339157,1.603339157,1.568623714,1.5660522,1.5660522,1.549337357,1.564766443,1.604624914,1.653483686,1.582767043,1.585338557,1.607196429,1.573766743,1.5390513,1.582767043,1.6380546,1.676627314,1.527479486,1.569909471
7100,1.604842225,1.626392239,1.537656887,1.524980408,1.54779807,1.628927535,1.575686324,1.549065718,1.611180465,1.604842225,1.568080437,1.533853944,1.601039282,1.616251056,1.555403958,1.628927535,1.549065718,1.557939254,1.647942254,1.570615732,1.636533423,1.608645169,1.583292211,1.555403958,1.616251056,1.614983408,1.611180465,1.576953972,1.616251056,1.593433394,1.570615732,1.623856944,1.574418676,1.569348085,1.569348085,1.598503986,1.622589296,1.603574577,1.533853944,1.603574577,1.574418676,1.599771634,1.617518704,1.611180465,1.621321648,1.570615732,1.603574577,1.63780107,1.582024563,1.574418676
7200,1.56755225,1.548801625,1.596303208,1.622554083,1.6050535,1.512550417,1.616303875,1.565052167,1.553801792,1.56755225,1.577552583,1.590053,1.611303708,1.558801958,1.603803458,1.576302542,1.560052,1.577552583,1.580052667,1.618803958,1.628804292,1.566302208,1.598803292,1.557551917,1.622554083,1.615053833,1.630054333,1.596303208,1.577552583,1.631304375,1.565052167,1.581302708,1.588802958,1.6050535,1.615053833,1.628804292,1.603803458,1.571302375,1.632554417,1.573802458,1.620054,1.608803625,1.550051667,1.572552417,1.572552417,1.578802625,1.585052833,1.622554083,1.586302875,1.592553083
7300,1.621286918,1.546078932,1.573203123,1.574436041,1.565805616,1.597861479,1.576901877,1.563339781,1.567038534,1.611423575,1.597861479,1.546078932,1.599094397,1.576901877,1.613889411,1.575668959,1.589231055,1.565805616,1.578134795,1.634849014,1.60895774,1.629917342,1.611423575,1.633616096,1.568271452,1.650876945,1.575668959,1.600327315,1.628684425,1.594162726,1.584299384,1.605258986,1.564572699,1.601560233,1.616355247,1.626218589,1.590463973,1.563339781,1.537448507,1.573203123,1.56950437,1.554709356,1.627451507,1.597861479,1.604026068,1.599094397,1.611423575,1.571970205,1.570737288,1.601560233
7400,1.579917527,1.554376135,1.633432824,1.547078595,1.582350041,1.584782554,1.600593892,1.596945122,1.57870127,1.62370277,1.629784054,1.548294851,1.559241162,1.568971216,1.564106189,1.592080095,1.626135284,1.566538703,1.581133784,1.605458919,1.604242662,1.566538703,1.627351541,1.587215068,1.593296351,1.570187473,1.607891432,1.613972716,1.621270257,1.548294851,1.627351541,1.581133784,1.583566297,1.589647581,1.585998811,1.57140373,1.600593892,1.584782554,1.617621486,1.549511108,1.603026405,1.576268757,1.596945122,1.593296351,1.542213568,1.635865338,1.612756459,1.5750525,1.637081595,1.558024905
7500,1.62125404,1.64045468,1.60325344,1.57325244,1.56125204,1.62365412,1.55645188,1.59365312,1.6020534,1.56245208,1.64525484,1.6020534,1.56965232,1.64165472,1.59245308,1.56125204,1.60445348,1.58765292,1.56965232,1.60925364,1.57325244,1.61765392,1.59965332,1.62485416,1.63685456,1.60565352,1.60925364,1.58885296,1.65725524,1.61765392,1.58045268,1.60925364,1.58165272,1.66685556,1.5780526,1.5780526,1.5960532,1.56725224,1.60565352,1.5780526,1.58765292,1.6260542,1.590053,1.6020534,1.5720524,1.57445248,1.58045268,1.57685256,1.590053,1.67765592
7600,1.56439425,1.6034745,1.5655785,1.56439425,1.56321,1.548999,1.572684,1.60702725,1.629528,1.5845265,1.55018325,1.6082115,1.55965725,1.572684,1.57386825,1.5892635,1.63071225,1.57623675,1.59992175,1.62834375,1.57149975,1.596369,1.60939575,1.62360675,1.6413705,1.61058,1.5987375,1.596369,1.615317,1.57623675,1.558473,1.5750525,1.55965725,1.624791,1.60229025,1.58334225,1.57149975,1.57386825,1.59518475,1.57860525,1.58097375,1.57623675,1.61413275,1.62360675,1.591632,1.591632,1.58097375,1.56913125,1.577421,1.57149975
7700,1.575636935,1.573299195,1.556935013,1.648106883,1.539401961,1.650444623,1.574468065,1.535895351,1.595507727,1.565117104,1.624729481,1.586156766,1.569792584,1.565117104,1.631742701,1.594338857,1.566285974,1.580312416,1.538233091,1.600183208,1.560441623,1.604858688,1.577974675,1.577974675,1.577974675,1.607196429,1.567454844,1.563948234,1.542908571,1.577974675,1.559272753,1.549921792,1.602520948,1.631742701,1.582650156,1.631742701,1.520700039,1.620054,1.603689818,1.588494506,1.61771626,1.580312416,1.609534169,1.603689818,1.549921792,1.518362299,1.558103883,1.599014338,1.582650156,1.553428403
7800,1.606207385,1.618900115,1.599284077,1.546205385,1.591206885,1.579668038,1.599284077,1.620054,1.579668038,1.558898115,1.546205385,1.535820423,1.620054,1.644285577,1.621207885,1.585437462,1.554282577,1.573898615,1.588899115,1.614284577,1.583129692,1.561205885,1.598130192,1.548513154,1.569283077,1.573898615,1.653516654,1.599284077,1.564667538,1.617746231,1.565821423,1.550820923,1.650055,1.583129692,1.524281577,1.600437962,1.602745731,1.587745231,1.628131192,1.518512154,1.593514654,1.576206385,1.630438962,1.596976308,1.546205385,1.603899615,1.570436962,1.621207885,1.601591846,1.599284077
7900,1.637143177,1.590432759,1.561950797,1.559672241,1.580179253,1.564229354,1.600686266,1.647396684,1.614357608,1.631446785,1.617775443,1.555115127,1.566507911,1.585875646,1.557393684,1.620054,1.563090076,1.560811519,1.580179253,1.580179253,1.566507911,1.589293481,1.630307506,1.593850595,1.589293481,1.575622139,1.576761418,1.602964823,1.576761418,1.566507911,1.606382658,1.616636165,1.646257405,1.549418734,1.623471835,1.613218329,1.551697291,1.577900696,1.604104101,1.579039975,1.617775443,1.558532962,1.534608114,1.535747392,1.60524338,1.622332557,1.594989873,1.577900696,1.599546987,1.617775443
8000,1.587427913,1.6290543,1.620054,1.614428813,1.571677387,1.562677088,1.567177237,1.581802725,1.594178138,1.618928962,1.6020534,1.618928962,1.608803625,1.571677387,1.595303175,1.621179038,1.616678888,1.567177237,1.573927463,1.564927162,1.576177538,1.634679488,1.632429412,1.625679187,1.590803025,1.591928062,1.591928062,1.591928062,1.631304375,1.582927763,1.596428213,1.559301975,1.589677988,1.630179338,1.600928363,1.6020534,1.585177837,1.63355445,1.572802425,1.603178438,1.643679788,1.577302575,1.578427612,1.620054,1.589677988,1.596428213,1.5570519,1.57955265,1.608803625,1.618928962
8100,1.596719889,1.595608741,1.57227463,1.523384111,1.618942852,1.620054,1.575608074,1.673389111,1.566718889,1.600053333,1.537829037,1.627832037,1.587830704,1.60227563,1.622276296,1.620054,1.601164481,1.621165148,1.575608074,1.584497259,1.57227463,1.581163815,1.598942185,1.612275963,1.610053667,1.560052,1.604497926,1.615609407,1.590053,1.628943185,1.608942519,1.591164148,1.603386778,1.617831704,1.566718889,1.588941852,1.603386778,1.574496926,1.570052333,1.527828704,1.541162481,1.573385778,1.580052667,1.568941185,1.573385778,1.552273963,1.597831037,1.595608741,1.683389444,1.604497926
8200,1.584930878,1.595906854,1.591516463,1.5750525,1.595906854,1.592614061,1.627737183,1.578345293,1.573954902,1.564076524,1.523465415,1.558588537,1.588223671,1.646396341,1.602492439,1.642005951,1.578345293,1.576150098,1.589321268,1.552002951,1.601394841,1.636517963,1.552002951,1.626639585,1.582735683,1.633225171,1.572857305,1.590418866,1.588223671,1.595906854,1.603590037,1.62883478,1.598102049,1.602492439,1.590418866,1.609078024,1.560783732,1.594809256,1.593711659,1.560783732,1.593711659,1.598102049,1.610175622,1.582735683,1.572857305,1.560783732,1.622249195,1.649689134,1.58383328,1.522367817
8300,1.577763434,1.589691542,1.59511341,1.587522795,1.59511341,1.570172819,1.566919699,1.582100928,1.654753952,1.615716506,1.587522795,1.587522795,1.603788398,1.601619651,1.544147855,1.527882253,1.581016554,1.545232229,1.583185301,1.562582205,1.590775916,1.582100928,1.584269675,1.631982108,1.559329084,1.582100928,1.577763434,1.597282157,1.613547759,1.604872771,1.605957145,1.553907217,1.570172819,1.605957145,1.605957145,1.599450904,1.568004072,1.611379012,1.592944663,1.605957145,1.602704024,1.633066482,1.586438422,1.609210265,1.604872771,1.603788398,1.575594687,1.589691542,1.587522795,1.577763434
8400,1.585767143,1.593267393,1.577195429,1.608267893,1.506478786,1.622196929,1.543980036,1.581481286,1.540765643,1.578266893,1.641483286,1.556837607,1.59755325,1.598624714,1.61255375,1.577195429,1.592195929,1.590053,1.596481786,1.610410821,1.6050535,1.620054,1.624339857,1.584695679,1.571838107,1.6050535,1.588981536,1.602910571,1.606124964,1.610410821,1.61255375,1.594338857,1.593267393,1.570766643,1.593267393,1.581481286,1.615768143,1.568623714,1.59755325,1.578266893,1.558980536,1.599696179,1.609339357,1.569695179,1.576123964,1.558980536,1.554694679,1.557909071,1.622196929,1.557909071
8500,1.576640788,1.530051,1.635936882,1.575581929,1.615818565,1.593582529,1.585111659,1.5840528,1.592523671,1.561816765,1.577699647,1.582993941,1.545933882,1.569228776,1.604171118,1.574523071,1.594641388,1.590405953,1.604171118,1.552287035,1.642290035,1.5660522,1.570287635,1.591464812,1.590405953,1.558640188,1.577699647,1.5660522,1.567111059,1.595700247,1.611583129,1.570287635,1.577699647,1.629583729,1.585111659,1.544875024,1.592523671,1.644407753,1.605229976,1.569228776,1.595700247,1.635936882,1.597817965,1.593582529,1.569228776,1.553345894,1.552287035,1.564993341,1.605229976,1.617936282
8600,1.603309256,1.581331779,1.556214663,1.57191286,1.594936884,1.626333279,1.598076523,1.5750525,1.55098193,1.593890337,1.555168116,1.586564512,1.587611058,1.588657605,1.607495442,1.620054,1.627379826,1.576099047,1.567726674,1.564587035,1.569819767,1.534237186,1.545749198,1.576099047,1.548888837,1.555168116,1.57191286,1.603309256,1.607495442,1.582378326,1.536330279,1.615867814,1.585517965,1.62319364,1.585517965,1.606448895,1.569819767,1.574005953,1.62319364,1.637845291,1.563540488,1.602262709,1.600169616,1.558307756,1.594936884,1.583424872,1.583424872,1.601216163,1.585517965,1.593890337
